STATE.,Ratio,Race,Condition,State.Name
VT,NA,Native Hawaian or Pacific Islander,COPD,VERMONT
VT,5.349124513,American Indian or Alaska Native,COPD,VERMONT
VT,1.027828234,White,Diabetes,VERMONT
VT,0.131102376,Black,Diabetes,VERMONT
VT,0.637166895,Hispanic,Diabetes,VERMONT
VT,0.319373847,Asian,Diabetes,VERMONT
VT,NA,Native Hawaian or Pacific Islander,Diabetes,VERMONT
VT,4.041869385,American Indian or Alaska Native,Diabetes,VERMONT
VT,1.030066297,White,Kidney Disease,VERMONT
VT,NA,Black,Kidney Disease,VERMONT
VT,0.339281084,Hispanic,Kidney Disease,VERMONT
VT,NA,Asian,Kidney Disease,VERMONT
VT,5.73142204,American Indian or Alaska Native,Kidney Disease,VERMONT
VT,NA,Native Hawaian or Pacific Islander,Kidney Disease,VERMONT
VT,1.024137328,White,Obesity,VERMONT
VT,0.630381281,Black,Obesity,VERMONT
VT,0.77292391,Hispanic,Obesity,VERMONT
VT,0.193702366,Asian,Obesity,VERMONT
VT,3.44413767,American Indian or Alaska Native,Obesity,VERMONT
VT,NA,Native Hawaian or Pacific Islander,Obesity,VERMONT
VT,0.954843599,White,Smoking,VERMONT
VT,0.422852945,Black,Smoking,VERMONT
VT,1.448817798,Hispanic,Smoking,VERMONT
VT,2.253398947,Asian,Smoking,VERMONT
VT,0.671101977,Native Hawaian or Pacific Islander,Smoking,VERMONT
VT,8.205437083,American Indian or Alaska Native,Smoking,VERMONT
VA,1.236623292,White,Senior,VIRGINIA
VA,0.798772499,Black,Senior,VIRGINIA
VA,0.282610548,Hispanic,Senior,VIRGINIA
VA,0.831803976,Asian,Senior,VIRGINIA
VA,1.035396034,American Indian or Alaska Native,Senior,VIRGINIA
VA,0.66061995,Native Hawaian or Pacific Islander,Senior,VIRGINIA
VA,1.024782067,White,Asthma,VIRGINIA
VA,1.239657949,Black,Asthma,VIRGINIA
VA,0.709903425,Hispanic,Asthma,VIRGINIA
VA,2.848428978,Asian,Asthma,VIRGINIA
VA,0.047628658,Native Hawaian or Pacific Islander,Asthma,VIRGINIA
VA,1.66775052,American Indian or Alaska Native,Asthma,VIRGINIA
VA,1.162809164,White,COPD,VIRGINIA
VA,0.900055395,Black,COPD,VIRGINIA
VA,0.466236033,Hispanic,COPD,VIRGINIA
VA,3.27950955,Asian,COPD,VIRGINIA
VA,0.061140973,Native Hawaian or Pacific Islander,COPD,VIRGINIA
VA,2.194723677,American Indian or Alaska Native,COPD,VIRGINIA
VA,0.958239335,White,Diabetes,VIRGINIA
VA,1.363442225,Black,Diabetes,VIRGINIA
VA,0.598595363,Hispanic,Diabetes,VIRGINIA
VA,6.677519368,Asian,Diabetes,VIRGINIA
VA,0.054567005,Native Hawaian or Pacific Islander,Diabetes,VIRGINIA
VA,1.386958707,American Indian or Alaska Native,Diabetes,VIRGINIA
VA,0.994310156,White,Kidney Disease,VIRGINIA
VA,1.39216696,Black,Kidney Disease,VIRGINIA
VA,0.553209776,Hispanic,Kidney Disease,VIRGINIA
VA,3.60878888,Asian,Kidney Disease,VIRGINIA
VA,2.179578136,American Indian or Alaska Native,Kidney Disease,VIRGINIA
VA,0.15228863,Native Hawaian or Pacific Islander,Kidney Disease,VIRGINIA
VA,1.022173486,White,Obesity,VIRGINIA
VA,1.339179155,Black,Obesity,VIRGINIA
VA,0.667086451,Hispanic,Obesity,VIRGINIA
VA,2.499929878,Asian,Obesity,VIRGINIA
VA,1.24401391,American Indian or Alaska Native,Obesity,VIRGINIA
VA,0.049142078,Native Hawaian or Pacific Islander,Obesity,VIRGINIA
VA,1.080866302,White,Smoking,VIRGINIA
VA,1.186465921,Black,Smoking,VIRGINIA
VA,0.521410144,Hispanic,Smoking,VIRGINIA
VA,2.882409368,Asian,Smoking,VIRGINIA
VA,0.015586937,Native Hawaian or Pacific Islander,Smoking,VIRGINIA
VA,1.890782625,American Indian or Alaska Native,Smoking,VIRGINIA
WA,1.2465655,White,Senior,WASHINGTON
WA,0.531957373,Black,Senior,WASHINGTON
WA,0.250433626,Hispanic,Senior,WASHINGTON
WA,1.051836167,Asian,Senior,WASHINGTON
WA,0.649859757,American Indian or Alaska Native,Senior,WASHINGTON
WA,0.644834587,Native Hawaian or Pacific Islander,Senior,WASHINGTON
WA,1.090026097,White,Asthma,WASHINGTON
WA,0.88616319,Black,Asthma,WASHINGTON
WA,0.611730009,Hispanic,Asthma,WASHINGTON
WA,2.471572226,Asian,Asthma,WASHINGTON
WA,0.129321414,Native Hawaian or Pacific Islander,Asthma,WASHINGTON
WA,2.480887844,American Indian or Alaska Native,Asthma,WASHINGTON
WA,1.218728974,White,COPD,WASHINGTON
WA,0.821514729,Black,COPD,WASHINGTON
WA,0.329969545,Hispanic,COPD,WASHINGTON
WA,1.124863558,Asian,COPD,WASHINGTON
WA,0.048574427,Native Hawaian or Pacific Islander,COPD,WASHINGTON
WA,2.682376555,American Indian or Alaska Native,COPD,WASHINGTON
WA,1.056124705,White,Diabetes,WASHINGTON
WA,1.544062866,Black,Diabetes,WASHINGTON
WA,0.965643863,Hispanic,Diabetes,WASHINGTON
WA,1.994896364,Asian,Diabetes,WASHINGTON
WA,0.121470513,Native Hawaian or Pacific Islander,Diabetes,WASHINGTON
WA,1.507021116,American Indian or Alaska Native,Diabetes,WASHINGTON
WA,1.092591939,White,Kidney Disease,WASHINGTON
WA,1.546370568,Black,Kidney Disease,WASHINGTON
WA,0.57648501,Hispanic,Kidney Disease,WASHINGTON
WA,2.554588087,Asian,Kidney Disease,WASHINGTON
WA,2.121229014,American Indian or Alaska Native,Kidney Disease,WASHINGTON
WA,0.136896972,Native Hawaian or Pacific Islander,Kidney Disease,WASHINGTON
WA,1.104509371,White,Obesity,WASHINGTON
WA,0.923652378,Black,Obesity,WASHINGTON
WA,0.946642667,Hispanic,Obesity,WASHINGTON
WA,1.265100367,Asian,Obesity,WASHINGTON
WA,1.274703423,American Indian or Alaska Native,Obesity,WASHINGTON
WA,0.111995312,Native Hawaian or Pacific Islander,Obesity,WASHINGTON
WA,1.073669966,White,Smoking,WASHINGTON
WA,0.799862695,Black,Smoking,WASHINGTON
WA,0.673431994,Hispanic,Smoking,WASHINGTON
WA,2.746297799,Asian,Smoking,WASHINGTON
WA,0.137172989,Native Hawaian or Pacific Islander,Smoking,WASHINGTON
WA,2.413485278,American Indian or Alaska Native,Smoking,WASHINGTON
WV,1.040938091,White,Senior,WEST VIRGINIA
WV,0.650807054,Black,Senior,WEST VIRGINIA
WV,0.375911437,Hispanic,Senior,WEST VIRGINIA
WV,0.471234009,Asian,Senior,WEST VIRGINIA
WV,0.661995627,American Indian or Alaska Native,Senior,WEST VIRGINIA
WV,0.604647663,Native Hawaian or Pacific Islander,Senior,WEST VIRGINIA
WV,0.981268201,White,Asthma,WEST VIRGINIA
WV,1.168509181,Black,Asthma,WEST VIRGINIA
WV,0.739445964,Hispanic,Asthma,WEST VIRGINIA
WV,1.296750201,Asian,Asthma,WEST VIRGINIA
WV,NA,Native Hawaian or Pacific Islander,Asthma,WEST VIRGINIA
WV,8.973383152,American Indian or Alaska Native,Asthma,WEST VIRGINIA
WV,0.991644535,White,COPD,WEST VIRGINIA
WV,1.284374518,Black,COPD,WEST VIRGINIA
WV,0.732319877,Hispanic,COPD,WEST VIRGINIA
WV,NA,Asian,COPD,WEST VIRGINIA
WV,NA,Native Hawaian or Pacific Islander,COPD,WEST VIRGINIA
WV,4.977401455,American Indian or Alaska Native,COPD,WEST VIRGINIA
WV,1.034066925,White,Diabetes,WEST VIRGINIA
WV,0.627814078,Black,Diabetes,WEST VIRGINIA
WV,0.211622675,Hispanic,Diabetes,WEST VIRGINIA
WV,0.397863249,Asian,Diabetes,WEST VIRGINIA
WV,NA,Native Hawaian or Pacific Islander,Diabetes,WEST VIRGINIA
WV,4.596268475,American Indian or Alaska Native,Diabetes,WEST VIRGINIA
WV,1.022899754,White,Kidney Disease,WEST VIRGINIA
WV,0.149722247,Black,Kidney Disease,WEST VIRGINIA
WV,0.240032285,Hispanic,Kidney Disease,WEST VIRGINIA
WV,NA,Asian,Kidney Disease,WEST VIRGINIA
WV,10.84784204,American Indian or Alaska Native,Kidney Disease,WEST VIRGINIA
WV,NA,Native Hawaian or Pacific Islander,Kidney Disease,WEST VIRGINIA
WV,1.020860023,White,Obesity,WEST VIRGINIA
WV,0.954870309,Black,Obesity,WEST VIRGINIA
WV,0.573284604,Hispanic,Obesity,WEST VIRGINIA
WV,0.064134932,Asian,Obesity,WEST VIRGINIA
WV,2.289546604,American Indian or Alaska Native,Obesity,WEST VIRGINIA
WV,NA,Native Hawaian or Pacific Islander,Obesity,WEST VIRGINIA
WV,1.00768908,White,Smoking,WEST VIRGINIA
WV,0.902015667,Black,Smoking,WEST VIRGINIA
WV,0.846019429,Hispanic,Smoking,WEST VIRGINIA
WV,NA,Asian,Smoking,WEST VIRGINIA
WV,NA,Native Hawaian or Pacific Islander,Smoking,WEST VIRGINIA
WV,5.438825179,American Indian or Alaska Native,Smoking,WEST VIRGINIA
WI,1.149243408,White,Senior,WISCONSIN
WI,0.47646371,Black,Senior,WISCONSIN
WI,0.224821023,Hispanic,Senior,WISCONSIN
WI,0.591718694,Asian,Senior,WISCONSIN
WI,0.60970631,American Indian or Alaska Native,Senior,WISCONSIN
WI,0.293248649,Native Hawaian or Pacific Islander,Senior,WISCONSIN
WI,0.99828276,White,Asthma,WISCONSIN
WI,1.2307585,Black,Asthma,WISCONSIN
WI,1.059567806,Hispanic,Asthma,WISCONSIN
WI,2.456182199,Asian,Asthma,WISCONSIN
WI,NA,Native Hawaian or Pacific Islander,Asthma,WISCONSIN
WI,0.351857888,American Indian or Alaska Native,Asthma,WISCONSIN
WI,1.083002365,White,COPD,WISCONSIN
WI,0.970385944,Black,COPD,WISCONSIN
WI,0.562789374,Hispanic,COPD,WISCONSIN
WI,1.187188041,Asian,COPD,WISCONSIN
WI,NA,Native Hawaian or Pacific Islander,COPD,WISCONSIN
WI,0.831288733,American Indian or Alaska Native,COPD,WISCONSIN
WI,1.02283967,White,Diabetes,WISCONSIN
WI,0.952151904,Black,Diabetes,WISCONSIN
WI,0.920798139,Hispanic,Diabetes,WISCONSIN
WI,1.188947022,Asian,Diabetes,WISCONSIN
WI,0.008323157,Native Hawaian or Pacific Islander,Diabetes,WISCONSIN
WI,2.20341907,American Indian or Alaska Native,Diabetes,WISCONSIN
WI,1.035327097,White,Kidney Disease,WISCONSIN
WI,1.342373235,Black,Kidney Disease,WISCONSIN
WI,0.894153937,Hispanic,Kidney Disease,WISCONSIN
WI,NA,Asian,Kidney Disease,WISCONSIN
WI,0.209430478,American Indian or Alaska Native,Kidney Disease,WISCONSIN
WI,NA,Native Hawaian or Pacific Islander,Kidney Disease,WISCONSIN
WI,1.019352337,White,Obesity,WISCONSIN
WI,0.956718259,Black,Obesity,WISCONSIN
WI,1.006426505,Hispanic,Obesity,WISCONSIN
WI,3.169812033,Asian,Obesity,WISCONSIN
WI,1.53039787,American Indian or Alaska Native,Obesity,WISCONSIN
WI,0.014111079,Native Hawaian or Pacific Islander,Obesity,WISCONSIN
WI,1.036020796,White,Smoking,WISCONSIN
WI,0.884718678,Black,Smoking,WISCONSIN
WI,0.872512091,Hispanic,Smoking,WISCONSIN
WI,2.589775616,Asian,Smoking,WISCONSIN
WI,0.018631086,Native Hawaian or Pacific Islander,Smoking,WISCONSIN
WI,1.79695855,American Indian or Alaska Native,Smoking,WISCONSIN
WY,1.104878913,White,Senior,WYOMING
WY,0.362628499,Black,Senior,WYOMING
WY,0.440111652,Hispanic,Senior,WYOMING
WY,0.796742431,Asian,Senior,WYOMING
WY,0.532278432,American Indian or Alaska Native,Senior,WYOMING
WY,0.368121749,Native Hawaian or Pacific Islander,Senior,WYOMING
WY,0.971054225,White,Asthma,WYOMING
WY,0.369905517,Black,Asthma,WYOMING
WY,0.918653459,Hispanic,Asthma,WYOMING
WY,NA,Asian,Asthma,WYOMING
WY,NA,Native Hawaian or Pacific Islander,Asthma,WYOMING
WY,1.305938306,American Indian or Alaska Native,Asthma,WYOMING
WY,1.049586242,White,COPD,WYOMING
WY,0.251403418,Black,COPD,WYOMING
WY,0.490921798,Hispanic,COPD,WYOMING
WY,NA,Asian,COPD,WYOMING
WY,NA,Native Hawaian or Pacific Islander,COPD,WYOMING
WY,1.121641289,American Indian or Alaska Native,COPD,WYOMING
WY,0.93076162,White,Diabetes,WYOMING
WY,0.468616084,Black,Diabetes,WYOMING
WY,1.46042909,Hispanic,Diabetes,WYOMING
WY,1.044397916,Asian,Diabetes,WYOMING
WY,NA,Native Hawaian or Pacific Islander,Diabetes,WYOMING
WY,2.47448946,American Indian or Alaska Native,Diabetes,WYOMING
WY,1.005459384,White,Kidney Disease,WYOMING
WY,0.676444542,Black,Kidney Disease,WYOMING
WY,1.277616153,Hispanic,Kidney Disease,WYOMING
WY,NA,Asian,Kidney Disease,WYOMING
WY,0.783378679,American Indian or Alaska Native,Kidney Disease,WYOMING
WY,NA,Native Hawaian or Pacific Islander,Kidney Disease,WYOMING
WY,1.004322964,White,Obesity,WYOMING
WY,0.407245883,Black,Obesity,WYOMING
WY,1.02798169,Hispanic,Obesity,WYOMING
WY,0.693193299,Asian,Obesity,WYOMING
WY,1.311966784,American Indian or Alaska Native,Obesity,WYOMING
WY,0.574487153,Native Hawaian or Pacific Islander,Obesity,WYOMING
WY,0.938790105,White,Smoking,WYOMING
WY,0.269764028,Black,Smoking,WYOMING
WY,1.297243931,Hispanic,Smoking,WYOMING
WY,1.151176301,Asian,Smoking,WYOMING
WY,NA,Native Hawaian or Pacific Islander,Smoking,WYOMING
WY,1.968185488,American Indian or Alaska Native,Smoking,WYOMING
